"P2.5" "P97.5" "P50" "P90" "P95" "badname" "id" "Datum"
0.925800542415612 97.0528809764729 9.19931791290673 41.3632130998672 65.0526235860715 "Grunewaldturm" 28 "2018-08-07"
1.68048428346292 161.589411327821 16.256209645328 72.9991599449781 110.918349105006 "Grunewaldturm" 28 "2018-08-08"
1.80941351817394 197.191359201682 18.2536089838966 83.8420829979231 132.971619053101 "Grunewaldturm" 28 "2018-08-09"
3.15717443510755 300.641589641713 30.5891425270072 129.912880783141 201.033522718446 "Grunewaldturm" 28 "2018-08-10"
3.02479062160472 285.297219405107 29.9772535676826 136.001551675288 205.234242496804 "Grunewaldturm" 28 "2018-08-11"
1.64482722848741 167.711703278351 16.5470849820392 73.8985621661947 115.532453415342 "Grunewaldturm" 28 "2018-08-12"
1.67871427107717 165.550630032704 16.5278627594208 72.7471220822234 113.925831995803 "Grunewaldturm" 28 "2018-08-13"
1.56682013401113 160.546060196896 15.7253159877074 70.0756039201364 110.771096630613 "Grunewaldturm" 28 "2018-08-14"
1.1448055167671 100.772209290713 10.5996028750896 45.4092627021503 68.0715667497369 "Grunewaldturm" 28 "2018-08-15"
1.18460102646787 127.762713017762 11.7942587263926 52.9506710586108 84.4654883251022 "Grunewaldturm" 28 "2018-08-16"
1.54194052292652 138.299284042125 14.4564649259119 62.7529035828975 96.9783770938635 "Grunewaldturm" 28 "2018-08-17"
1.30136222303718 119.130157234056 12.6314991801647 53.3337910141414 82.6860341180801 "Grunewaldturm" 28 "2018-08-18"
1.13420876523784 106.605879196496 11.1848782925555 48.7340626906857 74.8304402766679 "Grunewaldturm" 28 "2018-08-19"
1.08735785993098 105.948006595749 10.845060158895 48.4508445063432 72.0012800626084 "Grunewaldturm" 28 "2018-08-20"
0.96925467077554 98.22756584398 9.74966652731733 44.0767493248335 67.2305055404005 "Grunewaldturm" 28 "2018-08-21"
0.960090386661115 98.2479308173547 9.31030586729645 43.3816462774629 65.8138234261354 "Grunewaldturm" 28 "2018-08-22"
1.04808759614911 103.081365082896 10.293217491355 45.4629134378314 72.2152701962317 "Grunewaldturm" 28 "2018-08-23"
0.977773784957946 101.000424843687 9.7766185593845 43.2254115738302 64.517715788218 "Grunewaldturm" 28 "2018-08-24"
2.02652525291397 176.167299883439 19.5176563797596 82.6866353589312 124.86872933928 "Grunewaldturm" 28 "2018-09-01"
1.34326936507707 130.583102855497 12.8847123972311 57.9776536715072 93.0900620675387 "Grunewaldturm" 28 "2018-09-02"
1.24400937729665 118.1278654668 12.3878074071492 53.065996103988 82.8598828068035 "Grunewaldturm" 28 "2018-09-03"
1.19727294751437 124.384178172882 12.5475998162832 56.1365393571512 84.432419597526 "Grunewaldturm" 28 "2018-09-04"
0.915271944191293 91.1195172145674 8.95926651186345 39.6956010819853 60.8632182893626 "Grunewaldturm" 28 "2018-09-05"
0.856682201618285 92.4675330321809 8.86611422514566 40.2395739605474 64.5579669451602 "Grunewaldturm" 28 "2018-09-06"
0.995829708601099 103.863774458673 10.1675390309812 44.4653658197905 67.7695357918933 "Grunewaldturm" 28 "2018-09-07"
1.24775096963041 131.825170168072 12.3995142989228 59.1694974526764 90.1828622281735 "Grunewaldturm" 28 "2018-09-08"
1.20314003722073 115.463904943958 12.3815515821794 54.365970015349 82.8391030473315 "Grunewaldturm" 28 "2018-09-09"
1.01855615457059 106.626204381126 10.3105288089518 45.8100569610313 73.7709255793118 "Grunewaldturm" 28 "2018-09-10"
1.21834485247782 115.647118863344 11.6524562851339 51.3609383092617 77.8684494208028 "Grunewaldturm" 28 "2018-09-11"
1.35458014236568 137.705376986994 13.4714904533174 62.0853640396586 95.7603479935423 "Grunewaldturm" 28 "2018-09-12"
1.18006187971921 121.428053768286 12.7157650108545 57.0432494190719 84.1892618362984 "Grunewaldturm" 28 "2018-09-13"
1.68451445523884 162.221106157158 16.7249748169806 74.393437432016 112.821260786654 "Grunewaldturm" 28 "2018-09-14"
1.63076179535872 149.594710728578 15.7673602028878 69.1286140781355 103.785939297484 "Grunewaldturm" 28 "2018-09-15"
